Id,log_bike_count
1048,3.2347
1049,2.6571
1050,2.8153
1051,2.7318
1052,3.6708
1053,1.1266
1054,2.3781
1055,2.5998
1056,2.6919
1057,3.0149
1058,2.3493
1059,2.2620
1060,2.1970
1061,1.1165
1062,0.9742
1063,1.0053
1064,0.9687
1065,1.3669
1066,1.7520
1067,2.4489
1068,2.5355
1069,2.7232
1070,3.0141
1071,2.8958
1072,2.5090
1073,2.1673
1074,1.9804
1075,0.6274
1076,1.4124
1077,2.5695
1078,2.6825
1079,2.6953
1080,3.3810
1081,3.7333
1082,2.4484
1083,2.2042
1084,1.3836
1085,1.3145
1086,2.6093
1087,2.6192
1088,3.7094
1089,2.9936
1090,3.7879
1091,2.2547
1092,1.0930
1093,0.7772
1094,2.4236
1095,3.3020
1096,2.7653
1097,2.4743
1098,2.8256
1099,3.0620
1100,3.7675
1101,1.3026
1102,2.3898
1103,2.6543
1104,3.3694
1105,3.7197
1106,1.4825
1107,1.1128
1108,0.9181
1109,2.9001
1110,2.6039
1111,2.7417
1112,2.8653
1113,3.4793
1114,0.8838
1115,0.6111
1116,1.1142
1117,2.0181
1118,2.6814
1119,2.7253
1120,2.9737
1121,2.8403
1122,2.3085
1123,0.8828
1124,2.5067
1125,2.6065
1126,2.5876
1127,1.8700
1128,1.4093
1129,1.2447
1130,1.0445
1131,1.0830
1132,1.3615
1133,2.4538
1134,1.0152
1135,0.3261
1136,0.2925
1137,0.6135
1138,2.7587
1139,2.4841
1140,2.6524
1141,2.7701
1142,2.9707
1143,3.4802
1144,2.9553
1145,2.2511
1146,1.1075
1147,2.1007
1148,2.4218
1149,2.4548
1150,2.6084
1151,2.7767
1152,3.3983
1153,3.0050
1154,2.4143
1155,1.8747
1156,0.4544
1157,0.4409
1158,1.1365
1159,2.9970
1160,2.6500
1161,2.8023
1162,2.9889
1163,3.0972
1164,1.9599
1165,0.4829
1166,0.4887
1167,2.1131
1168,2.7292
1169,3.2372
1170,3.5364
1171,1.4338
1172,0.5749
1173,1.1306
1174,2.8310
1175,2.9104
1176,3.1007
1177,3.3539
1178,3.6602
1179,3.5335
1180,3.0517
1181,1.2509
1182,0.9495
1183,2.2179
1184,2.6778
1185,1.1113
1186,2.2760
1187,2.6083
1188,2.6687
1189,2.7800
1190,2.7501
1191,0.8579
1192,0.2954
1193,0.6004
1194,2.9376
1195,3.0099
1196,0.9512
1197,0.6027
1198,0.3016
1199,0.7173
1200,2.1411
1201,3.0374
1202,2.5233
1203,2.6951
1204,2.6542
1205,2.7002
1206,2.8999
1207,3.1682
1208,3.5463
1209,1.8789
1210,1.2537
1211,0.8795
1212,3.2538
1213,2.8065
1214,2.6756
1215,3.6353
1216,2.5156
1217,1.7223
1218,1.3857
1219,1.0301
1220,0.4428
1221,0.4434
1222,2.8760
1223,3.1709
1224,2.8158
1225,3.2341
1226,1.7630
1227,1.4516
1228,2.7550
1229,2.6852
1230,2.8323
1231,2.4541
1232,1.9512
1233,1.5988
1234,1.1414
1235,1.7544
1236,2.1131
1237,2.4922
1238,2.5992
1239,2.9407
1240,2.5557
1241,2.1383
1242,1.5247
1243,0.9905
1244,0.5869
1245,1.0470
1246,2.2492
1247,2.4154
1248,2.7557
1249,1.8755
1250,0.2657
1251,1.1804
1252,3.1458
1253,2.5978
1254,2.6860
1255,2.8963
1256,2.9521
1257,2.2545
1258,1.4314
1259,1.3293
1260,4.2508
1261,4.4767
1262,4.3569
1263,4.2467
1264,4.6051
1265,3.6565
1266,1.8026
1267,1.8276
1268,2.0759
1269,4.3229
1270,4.4030
1271,4.5433
1272,1.9347
1273,1.4408
1274,1.9282
1275,3.1854
1276,4.3043
1277,4.3798
1278,4.0605
1279,3.2306
1280,2.4426
1281,1.6546
1282,4.2879
1283,4.3162
1284,4.6213
1285,5.4185
1286,3.6184
1287,3.2989
1288,1.4023
1289,4.2451
1290,4.3187
1291,3.4445
1292,1.8650
1293,1.0787
1294,1.6308
1295,2.8112
1296,4.2118
1297,4.3528
1298,4.6482
1299,3.5297
1300,3.0607
1301,2.4780
1302,1.1694
1303,2.9915
1304,4.3599
1305,5.1754
1306,4.4013
1307,4.5336
1308,4.5124
1309,5.0817
1310,5.4806
1311,4.7979
1312,4.1163
1313,1.2450
1314,5.2619
1315,4.3757
1316,3.5385
1317,3.1405
1318,2.6015
1319,2.3150
1320,1.9021
1321,1.7356
1322,1.9422
1323,2.1901
1324,3.8536
1325,4.4421
1326,4.7780
1327,4.2515
1328,3.7495
1329,3.4502
1330,2.6092
1331,2.2638
1332,1.7098
1333,1.7413
1334,1.9143
1335,3.1592
1336,1.9925
1337,0.8387
1338,0.7004
1339,4.0848
1340,4.1312
1341,4.1683
1342,5.1933
1343,3.0895
1344,2.3483
1345,1.8020
1346,0.8686
1347,0.8615
1348,1.4318
1349,5.1305
1350,5.1846
1351,4.3333
1352,4.4285
1353,4.6539
1354,5.3510
1355,4.5790
1356,3.3896
1357,2.2673
1358,1.0464
1359,1.6518
1360,5.2472
1361,4.5831
1362,4.2500
1363,4.3884
1364,4.7671
1365,5.4954
1366,3.7162
1367,1.3987
1368,1.0859
1369,1.0610
1370,2.9816
1371,4.2907
1372,5.4091
1373,4.6901
1374,4.5619
1375,4.7751
1376,5.5391
1377,3.2332
1378,2.1586
1379,1.5371
1380,2.8125
1381,4.4622
1382,4.5221
1383,5.1485
1384,5.3977
1385,4.8139
1386,3.7599
1387,3.5364
1388,2.1730
1389,2.1561
1390,2.8121
1391,4.3712
1392,4.4789
1393,4.2700
1394,3.7758
1395,3.5002
1396,2.8389
1397,1.8872
1398,1.7196
1399,1.6609
1400,3.1347
1401,3.9518
1402,4.2389
1403,4.1762
1404,4.0455
1405,1.2573
1406,1.5351
1407,4.0588
1408,4.0841
1409,4.9397
1410,3.5188
1411,1.5943
1412,1.1569
1413,0.9156
1414,4.1612
1415,5.1818
1416,5.1859
1417,4.1827
1418,4.2054
1419,4.3321
1420,4.6312
1421,3.5624
1422,2.2023
1423,4.9024
1424,4.2349
1425,4.3570
1426,4.2244
1427,5.3201
1428,4.7195
1429,1.1038
1430,5.2677
1431,4.3310
1432,4.4873
1433,5.3784
1434,3.0149
1435,2.4017
1436,3.6186
1437,4.7909
1438,4.3089
1439,4.6252
1440,4.9682
1441,4.2143
1442,3.5433
1443,2.4863
1444,1.6525
1445,1.6640
1446,2.3922
1447,3.4724
1448,3.6932
1449,3.8856
1450,4.0227
1451,4.1886
1452,4.2305
1453,4.0166
1454,3.1062
1455,2.2177
1456,1.8473
1457,1.5793
1458,1.2035
1459,1.0853
1460,0.9447
1461,1.1804
1462,1.7746
1463,3.6869
1464,3.7353
1465,2.9755
1466,1.4208
1467,0.5186
1468,2.3235
1469,4.4564
1470,4.0286
1471,4.2713
1472,5.0282
1473,4.4742
1474,3.6489
1475,2.3928
1476,1.2582
1477,1.7101
1478,0.5439
1479,2.9070
1480,1.2854
1481,5.0959
1482,2.4712
1483,5.0519
1484,4.3630
1485,4.9589
1486,4.0215
1487,3.9484
1488,4.0452
1489,2.8508
1490,4.4600
1491,2.3239
1492,2.4677
1493,3.5030
1494,1.7248
1495,3.9151
1496,1.2883
1497,4.1039
1498,1.0149
1499,4.3961
1500,0.7275
1501,4.7459
1502,4.8105
1503,4.7265
1504,4.3008
1505,3.4248
1506,4.3319
1507,3.0004
1508,4.5159
1509,2.6919
1510,3.1206
1511,1.5858
1512,2.6261
1513,1.7529
1514,2.0086
1515,4.3121
1516,0.7385
1517,4.5497
1518,4.5742
1519,4.5583
1520,5.0858
1521,3.5355
1522,4.5709
1523,3.0230
1524,3.7056
1525,2.0928
1526,2.5981
1527,1.0638
1528,1.9986
1529,2.9232
1530,0.8429
1531,4.3473
1532,1.2958
1533,5.3130
1534,2.4160
1535,4.1455
1536,4.7845
1537,1.1176
1538,4.3577
1539,1.5936
1540,4.4525
1541,5.0983
1542,4.5520
1543,5.0690
1544,1.9583
1545,4.3151
1546,1.5730
1547,4.0434
1548,1.6470
1549,4.1712
1550,1.1556
1551,4.9438
1552,4.2616
1553,2.4021
1554,3.9540
1555,5.0971
1556,3.2873
1557,5.0653
1558,2.7471
1559,3.8387
1560,2.4586
1561,1.2151
1562,2.0780
1563,4.5278
1564,1.1459
1565,4.4728
1566,2.2506
1567,3.3320
1568,4.5927
1569,2.8133
1570,3.7653
1571,1.6623
1572,3.0752
1573,1.3388
1574,1.5820
1575,1.7496
1576,0.7294
1577,4.2064
1578,4.8563
1579,4.6228
1580,4.2863
1581,4.8439
1582,4.2155
1583,5.1595
1584,4.2593
1585,5.4993
1586,5.1629
1587,4.1208
1588,5.1034
1589,2.8445
1590,4.4922
1591,3.4677
1592,3.7023
1593,4.4335
1594,2.2416
1595,4.5210
1596,3.8003
1597,4.7669
1598,5.1252
1599,4.7929
1600,4.4787
1601,2.9042
1602,4.0676
1603,1.8713
1604,4.1824
1605,3.5980
1606,4.2360
1607,4.6924
1608,4.1874
1609,4.7822
1610,4.4229
1611,4.5664
1612,5.0685
1613,3.5312
1614,4.5315
1615,3.2211
1616,3.7530
1617,2.8097
1618,3.7441
1619,2.3155
1620,5.1088
1621,1.3250
1622,4.5266
1623,5.2390
1624,4.7626
1625,4.4863
1626,2.5414
1627,3.7459
1628,0.9636
1629,1.0523
1630,2.3611
1631,2.6685
1632,4.2443
1633,4.0075
1634,4.2950
1635,4.5839
1636,4.3574
1637,4.9428
1638,5.0921
1639,1.3446
1640,3.8300
1641,2.9175
1642,2.5981
1643,4.0798
1644,2.0114
1645,2.6262
1646,0.9265
1647,5.3640
1648,3.5109
1649,4.4748
1650,4.2827
1651,4.4943
1652,5.0340
1653,3.6139
1654,3.7743
1655,2.6773
1656,3.0716
1657,1.1996
1658,1.5261
1659,1.1281
1660,1.0658
1661,1.6549
1662,2.4665
1663,5.0412
1664,4.1701
1665,5.0241
1666,4.2881
1667,4.7529
1668,4.6099
1669,3.1368
1670,3.9870
1671,2.6108
1672,2.0223
1673,3.4889
1674,1.1841
1675,3.9010
1676,1.0777
1677,4.4686
1678,4.1071
1679,4.4309
1680,4.3517
1681,4.7949
1682,4.4738
1683,4.7754
1684,4.1480
1685,4.6296
1686,3.7095
1687,2.4562
1688,1.5095
1689,4.1222
1690,0.5505
1691,4.2433
1692,1.2866
1693,4.2109
1694,2.5106
1695,2.8124
1696,4.0837
1697,2.2740
1698,4.1359
1699,1.0563
1700,5.1257
1701,5.0202
1702,4.4638
1703,4.9803
1704,3.1241
1705,4.3065
1706,4.2416
1707,5.3269
1708,2.8533
1709,2.0389
1710,0.9325
1711,4.4984
1712,4.0577
1713,4.3980
1714,4.9891
1715,3.9412
1716,2.9032
1717,1.7381
1718,1.2870
1719,1.4486
1720,2.7354
1721,4.9042
1722,4.8974
1723,5.2738
1724,2.7833
1725,2.1359
1726,4.2198
1727,5.2977
1728,4.6570
1729,5.4278
1730,3.4577
1731,1.2122
1732,0.8928
1733,0.8298
1734,1.2688
1735,4.2581
1736,4.2575
1737,4.5014
1738,2.0381
1739,1.2286
1740,1.4428
1741,4.3272
1742,2.6311
1743,1.4113
1744,2.3787
1745,3.1668
1746,3.4560
1747,3.5930
1748,3.5960
1749,3.8375
1750,3.9825
1751,3.5612
1752,0.5831
1753,4.6496
1754,4.1464
1755,4.1887
1756,3.0967
1757,0.5334
1758,3.7714
1759,4.9722
1760,4.8733
1761,3.6687
1762,0.7245
1763,2.4734
1764,3.7062
1765,5.0680
1766,4.5304
1767,4.3435
1768,4.3505
1769,4.8042
1770,5.1776
1771,5.1290
1772,2.5098
1773,3.7618
1774,4.2800
1775,4.2785
1776,4.5122
1777,4.7663
1778,5.1473
1779,0.9177
1780,3.6205
1781,4.9602
1782,4.5070
1783,4.1721
1784,5.0780
1785,3.7623
1786,3.2141
1787,2.4379
1788,3.7216
1789,4.3971
1790,4.5186
1791,4.6461
1792,4.4174
1793,1.8031
1794,1.2876
1795,1.5948
1796,2.9601
1797,4.1702
1798,4.3057
1799,4.4480
1800,4.5397
1801,4.6623
1802,4.3299
1803,0.5414
1804,1.1886
1805,2.3569
1806,4.7651
1807,3.9359
1808,4.4510
1809,1.4814
1810,4.2436
1811,1.0482
1812,4.4148
1813,0.5492
1814,4.3143
1815,2.5301
1816,4.5436
1817,4.8652
1818,5.2733
1819,4.6705
1820,5.1987
1821,1.0224
1822,3.3006
1823,1.2697
1824,2.3727
1825,4.9114
1826,1.9714
1827,4.0744
1828,2.7276
1829,4.1776
1830,4.4140
1831,4.2130
1832,4.6532
1833,4.4285
1834,4.5878
1835,5.1492
1836,4.1974
1837,3.8348
1838,3.7133
1839,3.0951
1840,3.2811
1841,1.9300
1842,2.5560
1843,1.4896
1844,3.6279
1845,1.1865
1846,3.9890
1847,4.5014
1848,4.2188
1849,4.1309
1850,4.6738
1851,4.5314
1852,4.7804
1853,4.7770
1854,4.7458
1855,3.0686
1856,1.3000
1857,1.2280
1858,1.0883
1859,0.8750
1860,5.2275
1861,1.2279
1862,4.4932
1863,4.1368
1864,4.3071
1865,4.5535
1866,4.3855
1867,4.8195
1868,4.9857
1869,5.1451
1870,5.3556
1871,2.7238
